Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Humewood-Cedarvale,43.6937813,-79.4281914,Rap's,43.697567013781246,-79.44130316678915,Caribbean Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Krave Coffee,43.68074046687234,-79.42941660923084,Coffee Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Starbucks,43.68897,-79.413097,Coffee Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Pain Perdu,43.68140733172792,-79.42733237382963,American Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Evergreen Natural Health Food,43.68296541864063,-79.41870841166664,Food & Drink Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Asada Mexican Grill,43.68063435437249,-79.43071960521455,Mexican Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,The Eglinton Way,43.70256768522876,-79.41805411238548,Garden
Humewood-Cedarvale,43.6937813,-79.4281914,Loblaws,43.684188,-79.415485,Grocery Store
Humewood-Cedarvale,43.6937813,-79.4281914,Albert's Real Jamaican Foods,43.683060971578726,-79.4206932229474,Caribbean Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Starbucks,43.70067467006203,-79.43367319982447,Coffee Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Taste of Thai House,43.68273510337587,-79.41966075174597,Thai Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,The Rushton,43.68138642185842,-79.42780059787597,Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,TD Canada Trust,43.701201568268,-79.42585229873663,Bank
Humewood-Cedarvale,43.6937813,-79.4281914,Leah's,43.68205286690301,-79.42354681657915,Bakery
Humewood-Cedarvale,43.6937813,-79.4281914,Aviv,43.6807858,-79.4291666,Jewish Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Starbucks,43.68397177,-79.41891458,Coffee Shop
Humewood-Cedarvale,43.6937813,-79.4281914,NODO,43.681156,-79.429857,Italian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Savera Indian Cuisine,43.68057841847422,-79.4308324116619,Indian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Belt Line Trail,43.70439621919196,-79.4242537010372,Trail
Humewood-Cedarvale,43.6937813,-79.4281914,Eastern Twist,43.68309249701343,-79.41850065759179,Indian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Pizza Banfi,43.68806430141494,-79.4145471088216,Italian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Bi Bim Bap,43.70035223811227,-79.42871533999565,Korean Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Shoppers Drug Mart,43.68263,-79.419261,Pharmacy
Humewood-Cedarvale,43.6937813,-79.4281914,Pizza Del Arte,43.683515659161465,-79.41854877571694,Pizza Place
Humewood-Cedarvale,43.6937813,-79.4281914,Vannis Bar & Grill,43.68182171159587,-79.4253678427442,Italian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Moong Sushi,43.68254492330092,-79.42194999656803,Sushi Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,South St. Burger,43.6812290197126,-79.42792927601594,Burger Joint
Humewood-Cedarvale,43.6937813,-79.4281914,Subway,43.70034288090012,-79.42975945543918,Sandwich Place
Humewood-Cedarvale,43.6937813,-79.4281914,Sea Witch Fish and Chips,43.68211157702951,-79.42397462795375,Fish & Chips Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Popeyes Louisiana Kitchen,43.69704407828783,-79.44378747637693,Fried Chicken Joint
Humewood-Cedarvale,43.6937813,-79.4281914,Track Fitness,43.68874446105689,-79.41260738301624,Gym
Humewood-Cedarvale,43.6937813,-79.4281914,TD Canada Trust,43.698273440465066,-79.43915069103241,Bank
Humewood-Cedarvale,43.6937813,-79.4281914,The Piper's Pub,43.68103119111243,-79.42934478370216,Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,St. Michaels College School,43.684190736410194,-79.41762540201903,High School
Humewood-Cedarvale,43.6937813,-79.4281914,TD Canada Trust,43.6893326,-79.4127508,Bank
Humewood-Cedarvale,43.6937813,-79.4281914,Hero Certified Burgers,43.68863093053954,-79.41263632449024,Burger Joint
Humewood-Cedarvale,43.6937813,-79.4281914,Forest Hill Arena,43.704289109749816,-79.42036702009155,Skating Rink
Humewood-Cedarvale,43.6937813,-79.4281914,St. Michael's College Field,43.68523807627148,-79.41619085668948,Soccer Field
Humewood-Cedarvale,43.6937813,-79.4281914,Thirsty Fox Pub,43.70007766000426,-79.4300835905634,Gastropub
Humewood-Cedarvale,43.6937813,-79.4281914,RBC Royal Bank,43.68870512528291,-79.41308967769146,Bank
Humewood-Cedarvale,43.6937813,-79.4281914,Shoppers Drug Mart,43.703442,-79.415367,Pharmacy
Humewood-Cedarvale,43.6937813,-79.4281914,Pizza Pizza,43.700775,-79.426909,Pizza Place
Humewood-Cedarvale,43.6937813,-79.4281914,The Beer Store,43.693529,-79.4412116,Beer Store
Humewood-Cedarvale,43.6937813,-79.4281914,Lasa by Lamesa,43.68219624717089,-79.42325592041016,Filipino Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Mezzetta,43.68165202815096,-79.425435746772,Mediterranean Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,El Rincon Mexicano,43.68193784455996,-79.42452611263825,Mexican Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Tim Hortons,43.682716,-79.42117,Coffee Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Nama Sushi,43.681255,-79.42816,Sushi Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,TD Canada Trust,43.6832364,-79.4187333,Bank
Humewood-Cedarvale,43.6937813,-79.4281914,Subway,43.68809021617282,-79.41280990859912,Sandwich Place
Humewood-Cedarvale,43.6937813,-79.4281914,Kitchen Table,43.688052422591504,-79.41451953830095,Grocery Store
Humewood-Cedarvale,43.6937813,-79.4281914,Pizza Pizza,43.68283918691625,-79.41956727761838,Pizza Place
Humewood-Cedarvale,43.6937813,-79.4281914,Joe Fresh,43.684157,-79.415501,Clothing Store
Humewood-Cedarvale,43.6937813,-79.4281914,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Subway,43.68292806451969,-79.4184994344239,Sandwich Place
Humewood-Cedarvale,43.6937813,-79.4281914,Second Cup,43.68869768512408,-79.41260118073386,Café
Humewood-Cedarvale,43.6937813,-79.4281914,Ben Nobleman Park,43.69837035015297,-79.43505252048726,Park
Humewood-Cedarvale,43.6937813,-79.4281914,World Class Bakers,43.68160556861528,-79.42576614093647,Bakery
Humewood-Cedarvale,43.6937813,-79.4281914,Front & Centre Dance Academy,43.700790511748814,-79.42618274331409,Dance Studio
Humewood-Cedarvale,43.6937813,-79.4281914,Best Choice Fruits And Flowers,43.69060058053154,-79.4382177360029,Grocery Store
Humewood-Cedarvale,43.6937813,-79.4281914,Pizza Pizza,43.6971809217261,-79.44282764192468,Pizza Place
Humewood-Cedarvale,43.6937813,-79.4281914,Sobeys Urban Fresh Rosebury Square,43.703516,-79.440879,Grocery Store
Humewood-Cedarvale,43.6937813,-79.4281914,Nicol MacNicol Park,43.70409562028996,-79.43285822868347,Park
Humewood-Cedarvale,43.6937813,-79.4281914,Luciano's No Frills,43.681105,-79.43383,Grocery Store
Caledonia-Fairbanks,43.6890256,-79.453512,Sushi Zuki,43.69449449646573,-79.45614091259421,Japanese Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Tre Mari Bakery,43.676487,-79.44865,Café
Caledonia-Fairbanks,43.6890256,-79.453512,Marcello's Pizzeria,43.67801728068154,-79.44272454257002,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,La Bicicletta,43.70017611849944,-79.45514560217194,Bike Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Elte mkt,43.6979991167221,-79.46459936093613,Furniture / Home Store
Caledonia-Fairbanks,43.6890256,-79.453512,Randy's Take-Out,43.69732064465883,-79.44233009957388,Caribbean Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Babos Dönerpoint,43.69324926907298,-79.46185093463188,Falafel Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Starbucks,43.699807,-79.461804,Coffee Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Rebozos,43.68477300934671,-79.44958805834105,Mexican Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Tim Hortons,43.6957155747294,-79.4491392374038,Coffee Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Churrasqueira Costa Verde,43.68736815263841,-79.43885021652879,BBQ Joint
Caledonia-Fairbanks,43.6890256,-79.453512,Rio 40 Graus,43.67732874276479,-79.44629832285649,Brazilian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,King's Tacos,43.67768050625154,-79.44444451489557,Mexican Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Pizza e Pazzi,43.67782147238314,-79.44372401169342,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Agio Italian Ristorante,43.67615560949629,-79.45057434036129,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Doce Minho Pastry & Bakery,43.6918926751435,-79.44819075003524,Bakery
Caledonia-Fairbanks,43.6890256,-79.453512,Starbucks,43.67757421437726,-79.44522122039288,Coffee Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Frank's Pizza House,43.67663712275058,-79.44904238982578,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Shunoko,43.677539,-79.443972,Sushi Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,California Sandwiches,43.70060745090339,-79.45171931570894,Sandwich Place
Caledonia-Fairbanks,43.6890256,-79.453512,La Paloma,43.67616408383171,-79.45086719224197,Ice Cream Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Caldense Bakery,43.6919932444788,-79.46751193333793,Dessert Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Dollarama,43.696349,-79.450916,Discount Store
Caledonia-Fairbanks,43.6890256,-79.453512,Nova Era Bakery,43.68192433660699,-79.46762043733504,Bakery
Caledonia-Fairbanks,43.6890256,-79.453512,Rap's,43.697567013781246,-79.44130316678915,Caribbean Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Sushi California,43.67748014783461,-79.44553832423071,Sushi Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,FreshCo,43.69254441330608,-79.46622786951993,Grocery Store
Caledonia-Fairbanks,43.6890256,-79.453512,W Burger Bar,43.69707481312805,-79.46337374091517,Burger Joint
Caledonia-Fairbanks,43.6890256,-79.453512,Ginger's,43.69907204416368,-79.4591680569848,Furniture / Home Store
Caledonia-Fairbanks,43.6890256,-79.453512,Sunnyside Grill,43.67764141390399,-79.44466597629224,Breakfast Spot
Caledonia-Fairbanks,43.6890256,-79.453512,Union Lighting & Furnishing,43.69595166864708,-79.46798967304191,Furniture / Home Store
Caledonia-Fairbanks,43.6890256,-79.453512,Sofra Grill Express,43.67790883439058,-79.44314006561379,Mediterranean Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Joseph J. Piccininni Community Recreation Centre,43.675765730653694,-79.45121815630708,Pool
Caledonia-Fairbanks,43.6890256,-79.453512,Elte,43.6978150476456,-79.4606629951425,Furniture / Home Store
Caledonia-Fairbanks,43.6890256,-79.453512,The Big Ragu,43.675960590856086,-79.45046474800947,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Popeyes Louisiana Kitchen,43.69704407828783,-79.44378747637693,Fried Chicken Joint
Caledonia-Fairbanks,43.6890256,-79.453512,TD Canada Trust,43.69548525514628,-79.4517315417083,Bank
Caledonia-Fairbanks,43.6890256,-79.453512,Lowe's,43.6999864,-79.4616705,Hardware Store
Caledonia-Fairbanks,43.6890256,-79.453512,La Bruschetta,43.67660961091151,-79.44891259686798,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Walter Saunders Memorial Park,43.70083598694468,-79.44528270187077,Park
Caledonia-Fairbanks,43.6890256,-79.453512,The Door Store,43.69961136972351,-79.45772866501329,Antique Shop
Caledonia-Fairbanks,43.6890256,-79.453512,TD Canada Trust,43.6761799,-79.450175,Bank
Caledonia-Fairbanks,43.6890256,-79.453512,Shoppers Drug Mart,43.692676,-79.46257,Pharmacy
Caledonia-Fairbanks,43.6890256,-79.453512,The Beer Store,43.693529,-79.4412116,Beer Store
Caledonia-Fairbanks,43.6890256,-79.453512,Nova Era Bakery Pastry,43.67570091309208,-79.45392144172526,Bakery
Caledonia-Fairbanks,43.6890256,-79.453512,Shoppers Drug Mart,43.695714,-79.450789,Pharmacy
Caledonia-Fairbanks,43.6890256,-79.453512,Subway,43.6994508639394,-79.46162538915077,Sandwich Place
Caledonia-Fairbanks,43.6890256,-79.453512,Pizza Pizza,43.682150153813865,-79.46814230066533,Pizza Place
Caledonia-Fairbanks,43.6890256,-79.453512,Jason's No Frills,43.694789,-79.453038,Grocery Store
Caledonia-Fairbanks,43.6890256,-79.453512,Sky Ranch Restaurant,43.70072965454009,-79.45168436610791,Argentinian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,KFC,43.6929,-79.4637,Fast Food Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,York Academy of Martial Arts,43.68762147805076,-79.44647645763582,Gym
Caledonia-Fairbanks,43.6890256,-79.453512,The Beer Store,43.68670707908932,-79.44549292289102,Beer Store
Caledonia-Fairbanks,43.6890256,-79.453512,Oakwood Cafe,43.68662479489259,-79.44452036701963,Café
Caledonia-Fairbanks,43.6890256,-79.453512,Mike's Men's Hair Styling,43.68381048287364,-79.45995366980489,Cosmetics Shop
Caledonia-Fairbanks,43.6890256,-79.453512,TTC Blue Night Bus 332 Eglinton West,43.69580652075357,-79.44999292040539,Bus Line
Caledonia-Fairbanks,43.6890256,-79.453512,TTC Stop #722,43.680957609942624,-79.45741551186427,Bus Stop
Caledonia-Fairbanks,43.6890256,-79.453512,Pizza Pizza,43.6971809217261,-79.44282764192468,Pizza Place
Caledonia-Fairbanks,43.6890256,-79.453512,Sak's Fine Foods,43.68189837956879,-79.46246978311659,Food & Drink Shop
Caledonia-Fairbanks,43.6890256,-79.453512,New Casa Abril,43.69118526770723,-79.44010997487813,Seafood Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Oakwood Pizzeria,43.689127,-79.439415,Pizza Place
Caledonia-Fairbanks,43.6890256,-79.453512,Domino's Pizza,43.68678401471573,-79.43869829378468,Pizza Place
Caledonia-Fairbanks,43.6890256,-79.453512,Il vagabondo,43.70147993924583,-79.45244337587796,Italian Restaurant
Caledonia-Fairbanks,43.6890256,-79.453512,Tim Hortons,43.678103241264495,-79.44363079503097,Coffee Shop
Caledonia-Fairbanks,43.6890256,-79.453512,Cafe 512,43.676398,-79.450126,Café
Caledonia-Fairbanks,43.6890256,-79.453512,Sam's Food Store,43.68944002140359,-79.43570095891785,Deli / Bodega
Caledonia-Fairbanks,43.6890256,-79.453512,Winona Market,43.68703,-79.435827,Convenience Store
Caledonia-Fairbanks,43.6890256,-79.453512,Bikram Yoga Forest Hill,43.69779782018834,-79.44029755187503,Yoga Studio
Caledonia-Fairbanks,43.6890256,-79.453512,Cy Townsend Park,43.68964242001997,-79.43532528474807,Park
Caledonia-Fairbanks,43.6890256,-79.453512,Jack's Bakery and Pastry,43.68707442901719,-79.43581036818514,Café
Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
Christie,43.669542,-79.4225637,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
Christie,43.669542,-79.4225637,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
Christie,43.669542,-79.4225637,Hodo Kwaja 호도과자,43.6642403221846,-79.41557903826563,Dessert Shop
Christie,43.669542,-79.4225637,Banjara Indian Cuisine,43.66291638533112,-79.4219109810459,Indian Restaurant
Christie,43.669542,-79.4225637,La Bella Managua Restaurant,43.66216186157475,-79.42492873619119,South American Restaurant
Christie,43.669542,-79.4225637,Vermont Square Park,43.67049272376341,-79.41539937385534,Playground
Christie,43.669542,-79.4225637,Tallboys Craft Beer House,43.6624565951561,-79.42370936505348,Pub
Christie,43.669542,-79.4225637,Civil Liberties,43.6620962634867,-79.42518308734422,Cocktail Bar
Christie,43.669542,-79.4225637,The Good Neighbour,43.66398338946789,-79.41664049314092,Coffee Shop
Christie,43.669542,-79.4225637,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155,Korean Restaurant
Christie,43.669542,-79.4225637,Tacos El Asador,43.663751,-79.416954,Taco Place
Christie,43.669542,-79.4225637,Aroma Waxing Clinic,43.66483011797359,-79.41272601896088,Health & Beauty Service
Christie,43.669542,-79.4225637,Bakerbots Baking,43.66185297409814,-79.42809883808953,Cupcake Shop
Christie,43.669542,-79.4225637,Rapido,43.67289531055692,-79.41410783253588,Tea Room
Christie,43.669542,-79.4225637,Filosophy,43.661879,-79.426471,Café
Christie,43.669542,-79.4225637,Just You Sarah & Tom,43.66450137913881,-79.41422966456183,Gift Shop
Christie,43.669542,-79.4225637,Rustle And Still,43.66473385467293,-79.41310970667249,Sandwich Place
Christie,43.669542,-79.4225637,Paradise Grapevine,43.662367,-79.42339,Wine Bar
Christie,43.669542,-79.4225637,Snakes & Lattes,43.66478921378291,-79.41315049188894,Café
Christie,43.669542,-79.4225637,The Bad Dog Comedy Theatre,43.66206721248522,-79.42507607860924,Comedy Club
Christie,43.669542,-79.4225637,Long & McQuade Musical Instruments,43.66150209753582,-79.42712484537913,Music Store
Christie,43.669542,-79.4225637,Pero Restaurant,43.66269851655211,-79.42267113286805,Ethiopian Restaurant
Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
Christie,43.669542,-79.4225637,One Love Vegetarian,43.66658821356758,-79.41177681464762,Vegetarian / Vegan Restaurant
Christie,43.669542,-79.4225637,Hot Docs Ted Rogers Cinema,43.665499199156656,-79.4103125084796,Indie Movie Theater
Christie,43.669542,-79.4225637,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
Christie,43.669542,-79.4225637,Saving Gigi,43.66222798987451,-79.42444375752665,Café
Christie,43.669542,-79.4225637,Volta Coffee,43.667314,-79.412145,Coffee Shop
Christie,43.669542,-79.4225637,Hillcrest Park,43.67601214114849,-79.42478680222756,Park
Christie,43.669542,-79.4225637,Bloomer's,43.66211136447048,-79.42493101926992,Café
Christie,43.669542,-79.4225637,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
Christie,43.669542,-79.4225637,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
Christie,43.669542,-79.4225637,Herbs & Nutrition Qi Natural Food,43.66501342804556,-79.41189818065214,Health Food Store
Christie,43.669542,-79.4225637,Schmaltz Appetizing,43.673894733822266,-79.41181770211539,Deli / Bodega
Christie,43.669542,-79.4225637,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
Christie,43.669542,-79.4225637,Wychwood Barns Farmers' Market,43.68001040153905,-79.42384857341463,Farmers Market
